题材板块,股票名称,股票代码
"半导体

涨跌幅+3.38%
净流入58.25亿",华海清科,sh688120
"半导体

涨跌幅+3.38%
净流入58.25亿",中科飞测,sh688361
"半导体

涨跌幅+3.38%
净流入58.25亿",瑞芯微,sh603893
"半导体

涨跌幅+3.38%
净流入58.25亿",江丰电子,sz300666
"半导体

涨跌幅+3.38%
净流入58.25亿",国科微,sz300672
"半导体

涨跌幅+3.38%
净流入58.25亿",长川科技,sz300604
"半导体

涨跌幅+3.38%
净流入58.25亿",澜起科技,sh688008
"半导体

涨跌幅+3.38%
净流入58.25亿",裕太微,sh688515
"半导体

涨跌幅+3.38%
净流入58.25亿",乐鑫科技,sh688018
"半导体

涨跌幅+3.38%
净流入58.25亿",联动科技,sz301369
"半导体

涨跌幅+3.38%
净流入58.25亿",恒玄科技,sh688608
"半导体

涨跌幅+3.38%
净流入58.25亿",龙芯中科,sh688047
"半导体

涨跌幅+3.38%
净流入58.25亿",晶丰明源,sh688368
"半导体

涨跌幅+3.38%
净流入58.25亿",盛美上海,sh688082
"半导体

涨跌幅+3.38%
净流入58.25亿",伟测科技,sh688372
"半导体

涨跌幅+3.38%
净流入58.25亿",东芯股份,sh688110
"半导体

涨跌幅+3.38%
净流入58.25亿",昂瑞微,sh688790
"半导体

涨跌幅+3.38%
净流入58.25亿",华虹公司,sh688347
"半导体

涨跌幅+3.38%
净流入58.25亿",ST臻镭,sh688270
"半导体

涨跌幅+3.38%
净流入58.25亿",富创精密,sh688409
"半导体

涨跌幅+3.38%
净流入58.25亿",北京君正,sz300223
"半导体

涨跌幅+3.38%
净流入58.25亿",聚辰股份,sh688123
"半导体

涨跌幅+3.38%
净流入58.25亿",灿芯股份,sh688691
"半导体

涨跌幅+3.38%
净流入58.25亿",赛微微电,sh688325
"半导体

涨跌幅+3.38%
净流入58.25亿",和林微纳,sh688661
"半导体

涨跌幅+3.38%
净流入58.25亿",京仪装备,sh688652
"半导体

涨跌幅+3.38%
净流入58.25亿",中芯国际,sh688981
"半导体

涨跌幅+3.38%
净流入58.25亿",中科蓝讯,sh688332
"半导体

涨跌幅+3.38%
净流入58.25亿",晶晨股份,sh688099
"半导体

涨跌幅+3.38%
净流入58.25亿",斯达半导,sh603290
"半导体

涨跌幅+3.38%
净流入58.25亿",盛合晶微,sh688820
"半导体

涨跌幅+3.38%
净流入58.25亿",翱捷科技,sh688220
"半导体

涨跌幅+3.38%
净流入58.25亿",天岳先进,sh688234
"半导体

涨跌幅+3.38%
净流入58.25亿",卓胜微,sz300782
"半导体

涨跌幅+3.38%
净流入58.25亿",豪威集团,sh603501
"半导体

涨跌幅+3.38%
净流入58.25亿",恒烁股份,sh688416
"半导体

涨跌幅+3.38%
净流入58.25亿",锴威特,sh688693
"半导体

涨跌幅+3.38%
净流入58.25亿",杰华特,sh688141
"半导体

涨跌幅+3.38%
净流入58.25亿",圣邦股份,sz300661
"半导体

涨跌幅+3.38%
净流入58.25亿",华海诚科,sh688535
"半导体

涨跌幅+3.38%
净流入58.25亿",思特威,sh688213
"半导体

涨跌幅+3.38%
净流入58.25亿",雅克科技,sz002409
"半导体

涨跌幅+3.38%
净流入58.25亿",赛英电子,920181.BJ
"半导体

涨跌幅+3.38%
净流入58.25亿",芯朋微,sh688508
"半导体

涨跌幅+3.38%
净流入58.25亿",星宸科技,sz301536
"半导体

涨跌幅+3.38%
净流入58.25亿",中船特气,sh688146
"半导体

涨跌幅+3.38%
净流入58.25亿",艾森股份,sh688720
"半导体

涨跌幅+3.38%
净流入58.25亿",龙迅股份,sh688486
"半导体

涨跌幅+3.38%
净流入58.25亿",紫光国微,sz002049
"半导体

涨跌幅+3.38%
净流入58.25亿",扬杰科技,sz300373
"半导体

涨跌幅+3.38%
净流入58.25亿",东微半导,sh688261
"半导体

涨跌幅+3.38%
净流入58.25亿",神工股份,sh688233
"半导体

涨跌幅+3.38%
净流入58.25亿",芯导科技,sh688230
"半导体

涨跌幅+3.38%
净流入58.25亿",复旦微电,sh688385
"半导体

涨跌幅+3.38%
净流入58.25亿",艾为电子,sh688798
"半导体

涨跌幅+3.38%
净流入58.25亿",先锋精科,sh688605
"半导体

涨跌幅+3.38%
净流入58.25亿",敏芯股份,sh688286
"半导体

涨跌幅+3.38%
净流入58.25亿",路维光电,sh688401
"半导体

涨跌幅+3.38%
净流入58.25亿",汇顶科技,sh603160
"半导体

涨跌幅+3.38%
净流入58.25亿",必易微,sh688045
"半导体

涨跌幅+3.38%
净流入58.25亿",富瀚微,sz300613
"半导体

涨跌幅+3.38%
净流入58.25亿",创达新材,920012.BJ
"半导体

涨跌幅+3.38%
净流入58.25亿",新恒汇,sz301678
"半导体

涨跌幅+3.38%
净流入58.25亿",华亚智能,sz003043
"半导体

涨跌幅+3.38%
净流入58.25亿",华润微,sh688396
"半导体

涨跌幅+3.38%
净流入58.25亿",明微电子,sh688699
"半导体

涨跌幅+3.38%
净流入58.25亿",联芸科技,sh688449
"半导体

涨跌幅+3.38%
净流入58.25亿",兴福电子,sh688545
"半导体

涨跌幅+3.38%
净流入58.25亿",欧莱新材,sh688530
"半导体

涨跌幅+3.38%
净流入58.25亿",力芯微,sh688601
"半导体

涨跌幅+3.38%
净流入58.25亿",通富微电,sz002156
"半导体

涨跌幅+3.38%
净流入58.25亿",芯动联科,sh688582
"半导体

涨跌幅+3.38%
净流入58.25亿",中晶科技,sz003026
"半导体

涨跌幅+3.38%
净流入58.25亿",甬矽电子,sh688362
"半导体

涨跌幅+3.38%
净流入58.25亿",炬芯科技,sh688049
"半导体

涨跌幅+3.38%
净流入58.25亿",凯德石英,920179.BJ
"半导体

涨跌幅+3.38%
净流入58.25亿",中微半导,sh688380
"半导体

涨跌幅+3.38%
净流入58.25亿",富满微,sz300671
"半导体

涨跌幅+3.38%
净流入58.25亿",赛微电子,sz300456
"半导体

涨跌幅+3.38%
净流入58.25亿",龙图光罩,sh688721
"半导体

涨跌幅+3.38%
净流入58.25亿",长电科技,sh600584
"半导体

涨跌幅+3.38%
净流入58.25亿",富乐德,sz301297
"半导体

涨跌幅+3.38%
净流入58.25亿",协昌科技,sz301418
"半导体

涨跌幅+3.38%
净流入58.25亿",阿石创,sz300706
"半导体

涨跌幅+3.38%
净流入58.25亿",燕东微,sh688172
"半导体

涨跌幅+3.38%
净流入58.25亿",耐科装备,sh688419
"半导体

涨跌幅+3.38%
净流入58.25亿",晶升股份,sh688478
"半导体

涨跌幅+3.38%
净流入58.25亿",立昂微,sh605358
"半导体

涨跌幅+3.38%
净流入58.25亿",新洁能,sh605111
"半导体

涨跌幅+3.38%
净流入58.25亿",银河微电,sh688689
"半导体

涨跌幅+3.38%
净流入58.25亿",国芯科技,sh688262
"半导体

涨跌幅+3.38%
净流入58.25亿",南芯科技,sh688484
"半导体

涨跌幅+3.38%
净流入58.25亿",创耀科技,sh688259
"半导体

涨跌幅+3.38%
净流入58.25亿",成都华微,sh688709
"半导体

涨跌幅+3.38%
净流入58.25亿",利扬芯片,sh688135
"半导体

涨跌幅+3.38%
净流入58.25亿",美芯晟,sh688458
"半导体

涨跌幅+3.38%
净流入58.25亿",全志科技,sz300458
"半导体

涨跌幅+3.38%
净流入58.25亿",博通集成,sh603068
"半导体

涨跌幅+3.38%
净流入58.25亿",灿瑞科技,sh688061
"半导体

涨跌幅+3.38%
净流入58.25亿",泰凌微,sh688591
"半导体

涨跌幅+3.38%
净流入58.25亿",芯海科技,sh688595
"半导体

涨跌幅+3.38%
净流入58.25亿",晶合集成,sh688249
"半导体

涨跌幅+3.38%
净流入58.25亿",安路科技,sh688107
"半导体

涨跌幅+3.38%
净流入58.25亿",新相微,sh688593
"半导体

涨跌幅+3.38%
净流入58.25亿",台基股份,sz300046
"半导体

涨跌幅+3.38%
净流入58.25亿",唯捷创芯,sh688153
"半导体

涨跌幅+3.38%
净流入58.25亿",帝奥微,sh688381
"半导体

涨跌幅+3.38%
净流入58.25亿",钜泉科技,sh688391
"半导体

涨跌幅+3.38%
净流入58.25亿",晶方科技,sh603005
"半导体

涨跌幅+3.38%
净流入58.25亿",清溢光电,sh688138
"半导体

涨跌幅+3.38%
净流入58.25亿",气派科技,sh688216
"半导体

涨跌幅+3.38%
净流入58.25亿",捷捷微电,sz300623
"半导体

涨跌幅+3.38%
净流入58.25亿",士兰微,sh600460
"半导体

涨跌幅+3.38%
净流入58.25亿",上海贝岭,sh600171
"半导体

涨跌幅+3.38%
净流入58.25亿",胜科纳米,sh688757
"半导体

涨跌幅+3.38%
净流入58.25亿",闻泰科技,sh600745
"半导体

涨跌幅+3.38%
净流入58.25亿",有研新材,sh600206
"半导体

涨跌幅+3.38%
净流入58.25亿",中颖电子,sz300327
"半导体

涨跌幅+3.38%
净流入58.25亿",晶华微,sh688130
"半导体

涨跌幅+3.38%
净流入58.25亿",宏微科技,sh688711
"半导体

涨跌幅+3.38%
净流入58.25亿",蓝箭电子,sz301348
"半导体

涨跌幅+3.38%
净流入58.25亿",奥迪威,920491.BJ
"半导体

涨跌幅+3.38%
净流入58.25亿",至纯科技,sh603690
"半导体

涨跌幅+3.38%
净流入58.25亿",英集芯,sh688209
"半导体

涨跌幅+3.38%
净流入58.25亿",西安奕材,sh688783
"半导体

涨跌幅+3.38%
净流入58.25亿",屹唐股份,sh688729
"半导体

涨跌幅+3.38%
净流入58.25亿",国民技术,sz300077
"半导体

涨跌幅+3.38%
净流入58.25亿",力合微,sh688589
"半导体

涨跌幅+3.38%
净流入58.25亿",天德钰,sh688252
"半导体

涨跌幅+3.38%
净流入58.25亿",康强电子,sz002119
"半导体

涨跌幅+3.38%
净流入58.25亿",上海合晶,sh688584
"半导体

涨跌幅+3.38%
净流入58.25亿",沪硅产业,sh688126
"半导体

涨跌幅+3.38%
净流入58.25亿",派瑞股份,sz300831
"半导体

涨跌幅+3.38%
净流入58.25亿",华岭股份,920139.BJ
"半导体

涨跌幅+3.38%
净流入58.25亿",汇成股份,sh688403
"半导体

涨跌幅+3.38%
净流入58.25亿",希荻微,sh688173
"半导体

涨跌幅+3.38%
净流入58.25亿",大港股份,sz002077
"半导体

涨跌幅+3.38%
净流入58.25亿",电科芯片,sh600877
"半导体

涨跌幅+3.38%
净流入58.25亿",有研硅,sh688432
"半导体

涨跌幅+3.38%
净流入58.25亿",康希通信,sh688653
"半导体

涨跌幅+3.38%
净流入58.25亿",格科微,sh688728
"半导体

涨跌幅+3.38%
净流入58.25亿",安凯微,sh688620
"半导体

涨跌幅+3.38%
净流入58.25亿",华天科技,sz002185
"半导体

涨跌幅+3.38%
净流入58.25亿",颀中科技,sh688352
"半导体

涨跌幅+3.38%
净流入58.25亿",慧智微,sh688512
"半导体

涨跌幅+3.38%
净流入58.25亿",中巨芯,sh688549
"半导体

涨跌幅+3.38%
净流入58.25亿",苏州固锝,sz002079
"半导体

涨跌幅+3.38%
净流入58.25亿",*ST华微,sh600360
"半导体

涨跌幅+3.38%
净流入58.25亿",综艺股份,sh600770
"半导体

涨跌幅+3.38%
净流入58.25亿",芯联集成,sh688469
"军工

涨跌幅+1.15%
净流入57.54亿",北方华创,sz002371
"军工

涨跌幅+1.15%
净流入57.54亿",春风动力,sh603129
"军工

涨跌幅+1.15%
净流入57.54亿",飞沃科技,sz301232
"军工

涨跌幅+1.15%
净流入57.54亿",凯格精机,sz301338
"军工

涨跌幅+1.15%
净流入57.54亿",西测测试,sz301306
"军工

涨跌幅+1.15%
净流入57.54亿",睿创微纳,sh688002
"军工

涨跌幅+1.15%
净流入57.54亿",利通电子,sh603629
"军工

涨跌幅+1.15%
净流入57.54亿",淳中科技,sh603516
"军工

涨跌幅+1.15%
净流入57.54亿",*ST铖昌,sz001270
"军工

涨跌幅+1.15%
净流入57.54亿",华丰科技,sh688629
"军工

涨跌幅+1.15%
净流入57.54亿",六九一二,sz301592
"军工

涨跌幅+1.15%
净流入57.54亿",ST臻镭,sh688270
"军工

涨跌幅+1.15%
净流入57.54亿",宏明电子,sz301682
"军工

涨跌幅+1.15%
净流入57.54亿",国博电子,sh688375
"军工

涨跌幅+1.15%
净流入57.54亿",日联科技,sh688531
"军工

涨跌幅+1.15%
净流入57.54亿",申菱环境,sz301018
"军工

涨跌幅+1.15%
净流入57.54亿",常友科技,sz301557
"军工

涨跌幅+1.15%
净流入57.54亿",菲利华,sz300395
"军工

涨跌幅+1.15%
净流入57.54亿",北方长龙,sz301357
"军工

涨跌幅+1.15%
净流入57.54亿",派克新材,sh605123
"军工

涨跌幅+1.15%
净流入57.54亿",瑞可达,sh688800
"军工

涨跌幅+1.15%
净流入57.54亿",中国卫星,sh600118
"军工

涨跌幅+1.15%
净流入57.54亿",光智科技,sz300489
"军工

涨跌幅+1.15%
净流入57.54亿",英维克,sz002837
"军工

涨跌幅+1.15%
净流入57.54亿",泛亚微透,sh688386
"军工

涨跌幅+1.15%
净流入57.54亿",铂力特,sh688333
"军工

涨跌幅+1.15%
净流入57.54亿",国光电气,sh688776
"军工

涨跌幅+1.15%
净流入57.54亿",华曙高科,sh688433
"军工

涨跌幅+1.15%
净流入57.54亿",理工导航,sh688282
"军工

涨跌幅+1.15%
净流入57.54亿",紫光国微,sz002049
"军工

涨跌幅+1.15%
净流入57.54亿",应流股份,sh603308
"军工

涨跌幅+1.15%
净流入57.54亿",广信科技,920037.BJ
"军工

涨跌幅+1.15%
净流入57.54亿",华秦科技,sh688281
"军工

涨跌幅+1.15%
净流入57.54亿",航天电器,sz002025
"军工

涨跌幅+1.15%
净流入57.54亿",观想科技,sz301213
"军工

涨跌幅+1.15%
净流入57.54亿",陕西华达,sz301517
"军工

涨跌幅+1.15%
净流入57.54亿",云南锗业,sz002428
"军工

涨跌幅+1.15%
净流入57.54亿",国科天成,sz301571
"军工

涨跌幅+1.15%
净流入57.54亿",晶品特装,sh688084
"军工

涨跌幅+1.15%
净流入57.54亿",电科蓝天,sh688818
"军工

涨跌幅+1.15%
净流入57.54亿",航宇科技,sh688239
"军工

涨跌幅+1.15%
净流入57.54亿",天银机电,sz300342
"军工

涨跌幅+1.15%
净流入57.54亿",中航成飞,sz302132
"军工

涨跌幅+1.15%
净流入57.54亿",鑫宏业,sz301310
"军工

涨跌幅+1.15%
净流入57.54亿",恒宇信通,sz300965
"军工

涨跌幅+1.15%
净流入57.54亿",景嘉微,sz300474
"军工

涨跌幅+1.15%
净流入57.54亿",航天环宇,sh688523
"军工

涨跌幅+1.15%
净流入57.54亿",西部超导,sh688122
"军工

涨跌幅+1.15%
净流入57.54亿",新光光电,sh688011
"军工

涨跌幅+1.15%
净流入57.54亿",国科军工,sh688543
"军工

涨跌幅+1.15%
净流入57.54亿",西部材料,sz002149
"军工

涨跌幅+1.15%
净流入57.54亿",长盈通,sh688143
"军工

涨跌幅+1.15%
净流入57.54亿",奥普光电,sz002338
"军工

涨跌幅+1.15%
净流入57.54亿",科德数控,sh688305
"军工

涨跌幅+1.15%
净流入57.54亿",国力电子,sh688103
"军工

涨跌幅+1.15%
净流入57.54亿",中天火箭,sz003009
"军工

涨跌幅+1.15%
净流入57.54亿",景业智能,sh688290
"军工

涨跌幅+1.15%
净流入57.54亿",航材股份,sh688563
"军工

涨跌幅+1.15%
净流入57.54亿",盛帮股份,sz301233
"军工

涨跌幅+1.15%
净流入57.54亿",莱斯信息,sh688631
"军工

涨跌幅+1.15%
净流入57.54亿",超卓航科,sh688237
"军工

涨跌幅+1.15%
净流入57.54亿",林泰新材,920106.BJ
"军工

涨跌幅+1.15%
净流入57.54亿",中材科技,sz002080
"军工

涨跌幅+1.15%
净流入57.54亿",浙江鼎力,sh603338
"军工

涨跌幅+1.15%
净流入57.54亿",科思科技,sh688788
"军工

涨跌幅+1.15%
净流入57.54亿",鸿远电子,sh603267
"军工

涨跌幅+1.15%
净流入57.54亿",兴图新科,sh688081
"军工

涨跌幅+1.15%
净流入57.54亿",国机精工,sz002046
"军工

涨跌幅+1.15%
净流入57.54亿",佳驰科技,sh688708
"军工

涨跌幅+1.15%
净流入57.54亿",科瑞思,sz301314
"军工

涨跌幅+1.15%
净流入57.54亿",久之洋,sz300516
"军工

涨跌幅+1.15%
净流入57.54亿",宏达电子,sz300726
"军工

涨跌幅+1.15%
净流入57.54亿",振华风光,sh688439
"军工

涨跌幅+1.15%
净流入57.54亿",迈信林,sh688685
"军工

涨跌幅+1.15%
净流入57.54亿",联创光电,sh600363
"军工

涨跌幅+1.15%
净流入57.54亿",霍莱沃,sh688682
"军工

涨跌幅+1.15%
净流入57.54亿",震有科技,sh688418
"军工

涨跌幅+1.15%
净流入57.54亿",中航沈飞,sh600760
"军工

涨跌幅+1.15%
净流入57.54亿",三祥新材,sh603663
"军工

涨跌幅+1.15%
净流入57.54亿",航发动力,sh600893
"军工

涨跌幅+1.15%
净流入57.54亿",中无人机,sh688297
"军工

涨跌幅+1.15%
净流入57.54亿",纵横股份,sh688070
"军工

涨跌幅+1.15%
净流入57.54亿",太力科技,sz301595
"军工

涨跌幅+1.15%
净流入57.54亿",广联航空,sz300900
"军工

涨跌幅+1.15%
净流入57.54亿",佳缘科技,sz301117
"军工

涨跌幅+1.15%
净流入57.54亿",智明达,sh688636
"军工

涨跌幅+1.15%
净流入57.54亿",上海瀚讯,sz300762
"军工

涨跌幅+1.15%
净流入57.54亿",戈碧迦,920438.BJ
"军工

涨跌幅+1.15%
净流入57.54亿",振华科技,sz000733
"军工

涨跌幅+1.15%
净流入57.54亿",富吉瑞,sh688272
"军工

涨跌幅+1.15%
净流入57.54亿",佳力奇,sz301586
"军工

涨跌幅+1.15%
净流入57.54亿",中国船舶,sh600150
"军工

涨跌幅+1.15%
净流入57.54亿",斯瑞新材,sh688102
"军工

涨跌幅+1.15%
净流入57.54亿",北斗星通,sz002151
"军工

涨跌幅+1.15%
净流入57.54亿",隆盛科技,sz300680
"军工

涨跌幅+1.15%
净流入57.54亿",航天南湖,sh688552
"军工

涨跌幅+1.15%
净流入57.54亿",雷电微力,sz301050
"军工

涨跌幅+1.15%
净流入57.54亿",万泽股份,sz000534
"军工

涨跌幅+1.15%
净流入57.54亿",ST思科瑞,sh688053
"军工

涨跌幅+1.15%
净流入57.54亿",捷强装备,sz300875
"军工

涨跌幅+1.15%
净流入57.54亿",图南股份,sz300855
"军工

涨跌幅+1.15%
净流入57.54亿",爱乐达,sz300696
"军工

涨跌幅+1.15%
净流入57.54亿",能科科技,sh603859
"军工

涨跌幅+1.15%
净流入57.54亿",光启技术,sz002625
"军工

涨跌幅+1.15%
净流入57.54亿",川环科技,sz300547
"军工

涨跌幅+1.15%
净流入57.54亿",中国动力,sh600482
"军工

涨跌幅+1.15%
净流入57.54亿",隆达股份,sh688231
"军工

涨跌幅+1.15%
净流入57.54亿",联合精密,sz001268
"军工

涨跌幅+1.15%
净流入57.54亿",泰晶科技,sh603738
"军工

涨跌幅+1.15%
净流入57.54亿",长城军工,sh601606
"军工

涨跌幅+1.15%
净流入57.54亿",高华科技,sh688539
"军工

涨跌幅+1.15%
净流入57.54亿",航发科技,sh600391
"军工

涨跌幅+1.15%
净流入57.54亿",中简科技,sz300777
"军工

涨跌幅+1.15%
净流入57.54亿",高凌信息,sh688175
"军工

涨跌幅+1.15%
净流入57.54亿",中国卫通,sh601698
"军工

涨跌幅+1.15%
净流入57.54亿",洪都航空,sh600316
"军工

涨跌幅+1.15%
净流入57.54亿",中航光电,sz002179
"军工

涨跌幅+1.15%
净流入57.54亿",昊华科技,sh600378
"军工

涨跌幅+1.15%
净流入57.54亿",起帆电缆,sh605222
"军工

涨跌幅+1.15%
净流入57.54亿",广东宏大,sz002683
"军工

涨跌幅+1.15%
净流入57.54亿",光力科技,sz300480
"军工

涨跌幅+1.15%
净流入57.54亿",东华测试,sz300354
"军工

涨跌幅+1.15%
净流入57.54亿",北摩高科,sz002985
"军工

涨跌幅+1.15%
净流入57.54亿",富士达,920640.BJ
