概念代码,概念名称,股票代码,股票名称
885338,融资融券,415,渤海租赁
885338,融资融券,417,合百集团
885338,融资融券,420,吉林化纤
885338,融资融券,422,湖北宜化
885338,融资融券,423,东阿阿胶
885338,融资融券,425,徐工机械
885338,融资融券,426,兴业银锡
885338,融资融券,428,华天酒店
885338,融资融券,429,粤高速Ａ
885338,融资融券,498,山东路桥
885338,融资融券,501,武商集团
885338,融资融券,503,国新健康
885338,融资融券,505,京粮控股
885338,融资融券,513,丽珠集团
885338,融资融券,516,国际医学
885338,融资融券,517,荣安地产
885338,融资融券,519,中兵红箭
885338,融资融券,521,长虹美菱
885338,融资融券,524,岭南控股
885338,融资融券,528,柳    工
885338,融资融券,530,冰山冷热
885338,融资融券,531,穗恒运Ａ
885338,融资融券,533,顺钠股份
885338,融资融券,534,万泽股份
885338,融资融券,536,华映科技
885338,融资融券,537,绿发电力
885338,融资融券,538,云南白药
885338,融资融券,539,粤电力Ａ
885338,融资融券,541,佛山照明
885338,融资融券,543,皖能电力
885338,融资融券,544,中原环保
885338,融资融券,545,金浦钛业
885338,融资融券,547,航天发展
885338,融资融券,550,江铃汽车
885338,融资融券,551,创元科技
885338,融资融券,552,甘肃能化
885338,融资融券,553,安道麦A
885338,融资融券,554,泰山石油
885338,融资融券,555,神州信息
885338,融资融券,557,西部创业
885338,融资融券,558,天府文旅
885338,融资融券,559,万向钱潮
885338,融资融券,560,我爱我家
885338,融资融券,563,陕国投Ａ
885338,融资融券,564,供销大集
885338,融资融券,565,渝三峡Ａ
885338,融资融券,566,海南海药
885338,融资融券,567,海德股份
885338,融资融券,568,泸州老窖
885338,融资融券,572,海马汽车
885338,融资融券,581,威孚高科
885338,融资融券,582,北部湾港
885338,融资融券,589,贵州轮胎
885338,融资融券,591,太阳能
885338,融资融券,592,平潭发展
885338,融资融券,593,德龙汇能
885338,融资融券,596,古井贡酒
885338,融资融券,598,兴蓉环境
885338,融资融券,600,建投能源
885338,融资融券,601,韶能股份
885338,融资融券,603,盛达资源
885338,融资融券,607,华媒控股
885338,融资融券,612,焦作万方
885338,融资融券,617,中油资本
885338,融资融券,623,吉林敖东
885338,融资融券,625,长安汽车
885338,融资融券,628,高新发展
885338,融资融券,629,钒钛股份
885338,融资融券,630,铜陵有色
885338,融资融券,631,顺发恒能
885338,融资融券,636,风华高科
885338,融资融券,639,西王食品
885338,融资融券,650,仁和药业
885338,融资融券,651,格力电器
885338,融资融券,652,泰达股份
885338,融资融券,655,金岭矿业
885338,融资融券,657,中钨高新
885338,融资融券,661,长春高新
885338,融资融券,665,湖北广电
885338,融资融券,672,上峰水泥
885338,融资融券,676,智度股份
885338,融资融券,678,襄阳轴承
885338,融资融券,680,山推股份
885338,融资融券,681,视觉中国
885338,融资融券,682,东方电子
885338,融资融券,683,博源化工
885338,融资融券,685,中山公用
885338,融资融券,686,东北证券
885338,融资融券,688,国城矿业
885338,融资融券,690,宝新能源
885338,融资融券,700,模塑科技
885338,融资融券,703,恒逸石化
885338,融资融券,707,双环科技
885338,融资融券,708,中信特钢
885338,融资融券,709,河钢股份
885338,融资融券,712,锦龙股份
885338,融资融券,713,国投丰乐
885338,融资融券,716,黑芝麻
885338,融资融券,717,中南股份
885338,融资融券,718,苏宁环球
885338,融资融券,719,中原传媒
885338,融资融券,722,湖南发展
885338,融资融券,723,美锦能源
885338,融资融券,725,京东方Ａ
885338,融资融券,726,鲁  泰Ａ
885338,融资融券,728,国元证券
885338,融资融券,729,燕京啤酒
885338,融资融券,731,四川美丰
885338,融资融券,733,振华科技
885338,融资融券,735,罗 牛 山
885338,融资融券,737,北方铜业
885338,融资融券,738,航发控制
885338,融资融券,739,普洛药业
885338,融资融券,750,国海证券
885338,融资融券,755,山西高速
885338,融资融券,756,新华制药
885338,融资融券,758,中色股份
885338,融资融券,761,本钢板材
885338,融资融券,762,西藏矿业
885338,融资融券,766,通化金马
885338,融资融券,767,晋控电力
885338,融资融券,768,中航西飞
885338,融资融券,776,广发证券
885338,融资融券,777,中核科技
885338,融资融券,778,新兴铸管
885338,融资融券,783,长江证券
885338,融资融券,785,居然智家
885338,融资融券,786,北新建材
885338,融资融券,789,万年青
885338,融资融券,790,华神科技
885338,融资融券,791,甘肃能源
885338,融资融券,792,盐湖股份
885338,融资融券,795,英洛华
885338,融资融券,799,酒鬼酒
885338,融资融券,800,一汽解放
885338,融资融券,801,四川九洲
885338,融资融券,807,云铝股份
885338,融资融券,810,创维数字
885338,融资融券,811,冰轮环境
885338,融资融券,812,陕西金叶
885338,融资融券,813,德展健康
885338,融资融券,815,美利云
885338,融资融券,816,智慧农业
885338,融资融券,818,航锦科技
885338,融资融券,819,岳阳兴长
885338,融资融券,822,山东海化
885338,融资融券,823,超声电子
885338,融资融券,825,太钢不锈
885338,融资融券,826,启迪环境
885338,融资融券,828,东莞控股
885338,融资融券,829,天音控股
885338,融资融券,830,鲁西化工
885338,融资融券,831,中国稀土
885338,融资融券,837,秦川机床
885338,融资融券,838,财信发展
885338,融资融券,848,承德露露
885338,融资融券,850,华茂股份
885338,融资融券,852,石化机械
885338,融资融券,858,五 粮 液
885338,融资融券,859,国风新材
885338,融资融券,860,顺鑫农业
885338,融资融券,863,三湘印象
885338,融资融券,868,安凯客车
885338,融资融券,869,张  裕Ａ
885338,融资融券,875,电投绿能
885338,融资融券,876,新 希 望
885338,融资融券,877,天山股份
885338,融资融券,878,云南铜业
885338,融资融券,880,潍柴重机
885338,融资融券,883,湖北能源
885338,融资融券,885,城发环境
885338,融资融券,887,中鼎股份
885338,融资融券,888,峨眉山Ａ
885338,融资融券,893,亚钾国际
885338,融资融券,895,双汇发展
885338,融资融券,898,鞍钢股份
885338,融资融券,899,赣能股份
885338,融资融券,900,现代投资
885338,融资融券,901,航天科技
885338,融资融券,902,新洋丰
885338,融资融券,905,厦门港务
885338,融资融券,910,大亚圣象
885338,融资融券,912,泸天化
885338,融资融券,913,钱江摩托
885338,融资融券,915,华特达因
885338,融资融券,917,电广传媒
885338,融资融券,921,海信家电
885338,融资融券,922,佳电股份
885338,融资融券,923,河钢资源
885338,融资融券,926,福星股份
885338,融资融券,927,中国铁物
885338,融资融券,928,中钢国际
885338,融资融券,930,中粮科技
885338,融资融券,931,中 关 村
885338,融资融券,932,华菱钢铁
885338,融资融券,933,神火股份
885338,融资融券,935,四川双马
885338,融资融券,936,华西股份
885338,融资融券,937,冀中能源
885338,融资融券,938,紫光股份
885338,融资融券,948,南天信息
885338,融资融券,950,重药控股
885338,融资融券,951,中国重汽
885338,融资融券,957,中通客车
885338,融资融券,958,电投产融
885338,融资融券,959,首钢股份
885338,融资融券,960,锡业股份
885338,融资融券,963,华东医药
885338,融资融券,965,天保基建
885338,融资融券,966,长源电力
885338,融资融券,967,盈峰环境
885338,融资融券,968,蓝焰控股
885338,融资融券,969,安泰科技
885338,融资融券,970,中科三环
885338,融资融券,973,佛塑科技
885338,融资融券,975,山金国际
885338,融资融券,977,浪潮信息
885338,融资融券,980,众泰汽车
885338,融资融券,981,山子高科
885338,融资融券,983,山西焦煤
885338,融资融券,987,越秀资本
885338,融资融券,988,华工科技
885338,融资融券,990,诚志股份
885338,融资融券,993,闽东电力
885338,融资融券,997,新 大 陆
885338,融资融券,998,隆平高科
885338,融资融券,999,华润三九
885338,融资融券,1220,世盟股份
885338,融资融券,1221,悍高集团
885338,融资融券,1233,海安集团
885338,融资融券,1239,永达股份
885338,融资融券,1277,速达股份
885338,融资融券,1279,强邦新材
885338,融资融券,1280,中国铀业
885338,融资融券,1282,三联锻造
885338,融资融券,1285,瑞立科密
885338,融资融券,1286,陕西能源
885338,融资融券,1287,中电港
885338,融资融券,1289,龙源电力
885338,融资融券,1306,夏厦精密
885338,融资融券,1309,德明利
885338,融资融券,1324,长青科技
885338,融资融券,1325,元创股份
885338,融资融券,1326,联域股份
885338,融资融券,1328,登康口腔
885338,融资融券,1335,信凯科技
885338,融资融券,1337,四川黄金
885338,融资融券,1356,富岭股份
885338,融资融券,1358,兴欣新材
885338,融资融券,1359,平安电工
885338,融资融券,1360,南矿集团
885338,融资融券,1367,海森药业
885338,融资融券,1369,双欣材料
885338,融资融券,1373,翔腾新材
885338,融资融券,1378,德冠新材
885338,融资融券,1379,腾达科技
885338,融资融券,1380,华纬科技
885338,融资融券,1382,新亚电缆
885338,融资融券,1386,马可波罗
885338,融资融券,1387,雪祺电气
885338,融资融券,1388,信通电子
885338,融资融券,1389,广合科技
885338,融资融券,1390,古麒绒材
885338,融资融券,1391,国货航
885338,融资融券,1395,亚联机械
885338,融资融券,1396,誉帆科技
885338,融资融券,1400,江顺科技
885338,融资融券,1696,宗申动力
885338,融资融券,1872,招商港口
885338,融资融券,1896,豫能控股
885338,融资融券,1914,招商积余
885338,融资融券,1965,招商公路
885338,融资融券,1979,招商蛇口
885338,融资融券,2001,新 和 成
885338,融资融券,2003,伟星股份
885338,融资融券,2004,华邦健康
885338,融资融券,2006,精工科技
885338,融资融券,2007,华兰生物
885338,融资融券,2008,大族激光
885338,融资融券,2009,天奇股份
885338,融资融券,2010,传化智联
885338,融资融券,2011,盾安环境
885338,融资融券,2015,协鑫能科
885338,融资融券,2016,世荣兆业
885338,融资融券,2017,东信和平
885338,融资融券,2019,亿帆医药
885338,融资融券,2020,京新药业
885338,融资融券,2023,海特高新
885338,融资融券,2025,航天电器
885338,融资融券,2026,山东威达
885338,融资融券,2027,分众传媒
885338,融资融券,2028,思源电气
885338,融资融券,2029,七 匹 狼
885338,融资融券,2030,达安基因
885338,融资融券,2031,巨轮智能
885338,融资融券,2032,苏 泊 尔
885338,融资融券,2033,丽江股份
885338,融资融券,2034,旺能环境
885338,融资融券,2035,华帝股份
885338,融资融券,2036,联创电子
885338,融资融券,2037,保利联合
885338,融资融券,2038,双鹭药业
885338,融资融券,2039,黔源电力
885338,融资融券,2041,登海种业
885338,融资融券,2042,华孚时尚
885338,融资融券,2043,兔 宝 宝
885338,融资融券,2044,美年健康
885338,融资融券,2045,国光电器
885338,融资融券,2046,国机精工
885338,融资融券,2048,宁波华翔
885338,融资融券,2049,紫光国微
885338,融资融券,2050,三花智控
885338,融资融券,2051,中工国际
885338,融资融券,2053,云南能投
885338,融资融券,2054,德美化工
885338,融资融券,2056,横店东磁
885338,融资融券,2057,中钢天源
885338,融资融券,2060,广东建工
885338,融资融券,2061,浙江交科
885338,融资融券,2062,宏润建设
885338,融资融券,2063,远光软件
885338,融资融券,2064,华峰化学
885338,融资融券,2065,东华软件
885338,融资融券,2067,景兴纸业
885338,融资融券,2068,黑猫股份
885338,融资融券,2073,软控股份
885338,融资融券,2074,国轩高科
885338,融资融券,2075,沙钢股份
885338,融资融券,2077,大港股份
885338,融资融券,2078,太阳纸业
885338,融资融券,2079,苏州固锝
885338,融资融券,2080,中材科技
885338,融资融券,2081,金 螳 螂
885338,融资融券,2085,万丰奥威
885338,融资融券,2088,鲁阳节能
885338,融资融券,2091,江苏国泰
885338,融资融券,2093,国脉科技
885338,融资融券,2094,青岛金王
885338,融资融券,2095,生 意 宝
885338,融资融券,2097,山河智能
885338,融资融券,2099,海翔药业
885338,融资融券,2100,天康生物
885338,融资融券,2101,广东鸿图
885338,融资融券,2104,恒宝股份
885338,融资融券,2106,莱宝高科
885338,融资融券,2108,沧州明珠
